,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_parncutt_prior_mu,params_parncutt_prior_sigma,params_smooth_bpm_window,params_smooth_time_window,state
106,106,0.4947916666666667,2023-04-04 01:26:32.703129,2023-04-04 01:26:46.097650,0 days 00:00:13.394521,0.05173078849131749,259,30,77,1.4713100625561935,7.56411395283291,9.104334677596745,COMPLETE
107,107,0.4791666666666667,2023-04-04 01:26:46.097994,2023-04-04 01:28:01.313356,0 days 00:01:15.215362,0.012307112815477453,251,18,70,0.9895491876977964,5.927461961880513,8.539819189614295,COMPLETE
108,108,0.6614583333333334,2023-04-04 01:28:01.313716,2023-04-04 01:28:24.580350,0 days 00:00:23.266634,0.03181857283122566,262,22,117,0.3646221057864429,6.84679306648902,8.233398813299843,COMPLETE
109,109,0.640625,2023-04-04 01:28:24.580858,2023-04-04 01:28:36.554041,0 days 00:00:11.973183,0.06085670879105044,270,24,96,0.5978554592498357,6.253276643947163,9.345731799349037,COMPLETE
110,110,0.21875,2023-04-04 01:28:36.554412,2023-04-04 01:28:44.596469,0 days 00:00:08.042057,0.08940885477763126,264,22,234,1.2332911259944126,6.486782432380563,7.8983763055331835,COMPLETE
111,111,0.6822916666666666,2023-04-04 01:28:44.596848,2023-04-04 01:29:40.190879,0 days 00:00:55.594031,0.017370692183170222,275,26,105,0.5642626243372038,5.43621135135335,8.552465008972973,COMPLETE
112,112,0.22395833333333334,2023-04-04 01:29:40.191272,2023-04-04 01:30:51.708672,0 days 00:01:11.517400,0.013185587370659141,267,26,223,0.8545214369947132,5.438565185345164,8.911502423825123,COMPLETE
113,113,0.6458333333333334,2023-04-04 01:30:51.709107,2023-04-04 01:31:09.127851,0 days 00:00:17.418744,0.042105906906656096,274,27,103,0.37929069535349635,5.116005118380964,8.463860182435068,COMPLETE
114,114,0.4375,2023-04-04 01:31:09.128369,2023-04-04 01:31:19.449270,0 days 00:00:10.320901,0.07190306855236946,277,28,90,0.20044108731096658,5.81976229093599,8.730556856261835,COMPLETE
115,115,0.6510416666666666,2023-04-04 01:31:19.449660,2023-04-04 01:32:57.389146,0 days 00:01:37.939486,0.010107412336702561,269,23,114,0.5464932866580366,5.575596868616502,9.095762954495246,COMPLETE
116,116,0.421875,2023-04-04 01:32:57.389521,2023-04-04 01:33:03.518320,0 days 00:00:06.128799,0.11698007987992205,281,26,105,0.14980053280045363,4.763618253940316,9.46727924305057,COMPLETE
117,117,0.6145833333333334,2023-04-04 01:33:03.518842,2023-04-04 01:33:16.943899,0 days 00:00:13.425057,0.05292719947875333,266,24,85,1.0350099304025027,5.2829874776804875,9.669556580380183,COMPLETE
118,118,0.578125,2023-04-04 01:33:16.944270,2023-04-04 01:33:42.169762,0 days 00:00:25.225492,0.029925617867472866,274,21,123,0.7398969687750294,4.5620967417324545,8.141114788982355,COMPLETE
119,119,0.625,2023-04-04 01:33:42.170137,2023-04-04 01:33:47.289926,0 days 00:00:05.119789,0.1351085161930657,261,25,97,0.5465070221529446,7.31930805618393,9.335289749024623,COMPLETE
120,120,0.578125,2023-04-04 01:33:47.290290,2023-04-04 01:33:55.855858,0 days 00:00:08.565568,0.0839700855418527,270,27,129,0.8320196407811813,6.105512316371439,9.802646991512539,COMPLETE
121,121,0.6770833333333334,2023-04-04 01:33:55.856216,2023-04-04 01:35:02.331350,0 days 00:01:06.475134,0.014464072314801013,273,25,109,0.5838960281750007,5.416993674145886,8.529952699432739,COMPLETE
