,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
99,99,0.5520833333333334,2023-04-04 00:24:35.805549,2023-04-04 00:24:38.633602,0 days 00:00:02.828053,0.17142732526097093,204,45,9.037759162086974,2.564805530321454,COMPLETE
100,100,0.5989583333333334,2023-04-04 00:24:38.633926,2023-04-04 00:24:42.032757,0 days 00:00:03.398831,0.1323918115229338,185,41,9.47756839152828,1.1507233939720463,COMPLETE
101,101,0.5989583333333334,2023-04-04 00:24:42.033072,2023-04-04 00:24:46.278993,0 days 00:00:04.245921,0.09735710133451636,180,47,9.828068508618165,1.858835733258576,COMPLETE
102,102,0.4895833333333333,2023-04-04 00:24:46.279312,2023-04-04 00:24:49.790169,0 days 00:00:03.510857,0.1573663909848628,233,49,9.572018919015758,2.10151549872672,COMPLETE
103,103,0.59375,2023-04-04 00:24:49.790504,2023-04-04 00:24:55.631235,0 days 00:00:05.840731,0.07384803178255193,182,43,9.769295670845484,2.7323928573569845,COMPLETE
104,104,0.59375,2023-04-04 00:24:55.631553,2023-04-04 00:24:59.632118,0 days 00:00:04.000565,0.10831774032120219,186,46,9.60413544398077,1.5415831386400154,COMPLETE
105,105,0.5729166666666666,2023-04-04 00:24:59.632442,2023-04-04 00:25:17.907042,0 days 00:00:18.274600,0.03607793430508608,191,15,9.297909479324195,2.4433773375067998,COMPLETE
106,106,0.5833333333333334,2023-04-04 00:25:17.907366,2023-04-04 00:25:24.701774,0 days 00:00:06.794408,0.06380832382833597,188,48,9.998516323889023,1.8165952185460925,COMPLETE
107,107,0.609375,2023-04-04 00:25:24.702103,2023-04-04 00:26:18.729061,0 days 00:00:54.026958,0.010887384402241587,182,45,9.122115507822091,2.1922914999751653,COMPLETE
108,108,0.6302083333333334,2023-04-04 00:26:18.729390,2023-04-04 00:26:21.023061,0 days 00:00:02.293671,0.1975455241539431,185,42,8.544951661568557,1.301615824064847,COMPLETE
109,109,0.6145833333333334,2023-04-04 00:26:21.023539,2023-04-04 00:26:23.247797,0 days 00:00:02.224258,0.1988324077166339,185,42,8.497366184568495,0.9887606516010427,COMPLETE
110,110,0.5729166666666666,2023-04-04 00:26:23.248119,2023-04-04 00:26:25.288584,0 days 00:00:02.040465,0.2361301949816545,198,39,8.052084754963346,0.5020574383298344,COMPLETE
