,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
147,147,0.5885416666666666,2023-04-04 03:00:28.930254,2023-04-04 03:00:32.656451,0 days 00:00:03.726197,0.12207389107972562,186,28,4.9025772148687095,9.746174123369222,COMPLETE
148,148,0.5833333333333334,2023-04-04 03:00:32.656781,2023-04-04 03:00:35.470922,0 days 00:00:02.814141,0.15655870662632126,180,26,5.07082287033553,9.47667898455184,COMPLETE
149,149,0.5572916666666666,2023-04-04 03:00:35.471254,2023-04-04 03:00:37.372886,0 days 00:00:01.901632,0.22462595903858257,183,29,4.3350504816939175,7.726847118753543,COMPLETE
150,150,0.5208333333333334,2023-04-04 03:00:37.373218,2023-04-04 03:00:39.659833,0 days 00:00:02.286615,0.20159550474369473,188,27,5.259690682015288,8.383918145037088,COMPLETE
151,151,0.5885416666666666,2023-04-04 03:00:39.660162,2023-04-04 03:00:45.338584,0 days 00:00:05.678422,0.08208706562037127,182,26,5.460777134743843,9.248178998058657,COMPLETE
152,152,0.5833333333333334,2023-04-04 03:00:45.338918,2023-04-04 03:00:48.602748,0 days 00:00:03.263830,0.13226110388308077,180,30,4.656836064678568,9.36995867691631,COMPLETE
153,153,0.5833333333333334,2023-04-04 03:00:48.603078,2023-04-04 03:00:52.725227,0 days 00:00:04.122149,0.11563954562433724,185,23,7.056212449203379,7.476476099519582,COMPLETE
154,154,0.5729166666666666,2023-04-04 03:00:52.725571,2023-04-04 03:01:00.379431,0 days 00:00:07.653860,0.061867847427340535,182,24,6.198394486569813,8.667346572802003,COMPLETE
155,155,0.59375,2023-04-04 03:01:00.379768,2023-04-04 03:01:05.269006,0 days 00:00:04.889238,0.09672922695728826,184,22,5.881251289743392,9.801700736475905,COMPLETE
156,156,0.59375,2023-04-04 03:01:05.269350,2023-04-04 03:01:17.116827,0 days 00:00:11.847477,0.039055742335114954,180,28,6.698079842510374,8.99947626874142,COMPLETE
157,157,0.5729166666666666,2023-04-04 03:01:17.117163,2023-04-04 03:01:20.060454,0 days 00:00:02.943291,0.1702855963325342,186,11,5.60028334614419,7.285354057507695,COMPLETE
158,158,0.5520833333333334,2023-04-04 03:01:20.060783,2023-04-04 03:01:23.441004,0 days 00:00:03.380221,0.1459391344046593,191,23,6.073452804814226,9.569212978338529,COMPLETE
159,159,0.6041666666666666,2023-04-04 03:01:23.441344,2023-04-04 03:01:30.429774,0 days 00:00:06.988430,0.06759253574596119,183,25,4.891306343473005,8.583179060201658,COMPLETE
160,160,0.5625,2023-04-04 03:01:30.430125,2023-04-04 03:01:38.160922,0 days 00:00:07.730797,0.06215767820325606,188,25,4.813324855248929,8.483465159164684,COMPLETE
161,161,0.3697916666666667,2023-04-04 03:01:38.161253,2023-04-04 03:01:46.047952,0 days 00:00:07.886699,0.08632310518793213,264,24,5.212425266314096,8.802375482029321,COMPLETE
162,162,0.5885416666666666,2023-04-04 03:01:46.048292,2023-04-04 03:01:49.826643,0 days 00:00:03.778351,0.11841012781993374,182,27,4.922364300687436,9.144565841815538,COMPLETE
163,163,0.5989583333333334,2023-04-04 03:01:49.826976,2023-04-04 03:02:06.460768,0 days 00:00:16.633792,0.028405324131375923,180,26,5.714757863278002,8.115048893195647,COMPLETE
164,164,0.5677083333333334,2023-04-04 03:02:06.461116,2023-04-04 03:02:10.831252,0 days 00:00:04.370136,0.10391591557113303,184,25,4.417805203311653,8.63708866123225,COMPLETE
165,165,0.5885416666666666,2023-04-04 03:02:10.831591,2023-04-04 03:02:17.269977,0 days 00:00:06.438386,0.07027858505337918,183,34,7.289277767955756,9.33633906809145,COMPLETE
166,166,0.5989583333333334,2023-04-04 03:02:17.270320,2023-04-04 03:02:27.778324,0 days 00:00:10.508004,0.04480379079766167,180,24,5.443262858589805,8.936796809311998,COMPLETE
167,167,0.5677083333333334,2023-04-04 03:02:27.778727,2023-04-04 03:02:31.074626,0 days 00:00:03.295899,0.14175789185915003,186,23,5.360969468804777,8.33156397218983,COMPLETE
168,168,0.484375,2023-04-04 03:02:31.074972,2023-04-04 03:02:32.424742,0 days 00:00:01.349770,0.33806553987941523,183,28,5.164148811836424,9.131758604560405,COMPLETE
169,169,0.5833333333333334,2023-04-04 03:02:32.425076,2023-04-04 03:02:37.717371,0 days 00:00:05.292295,0.09181867360795906,182,21,6.534845627422722,8.798485783052843,COMPLETE
170,170,0.578125,2023-04-04 03:02:37.717708,2023-04-04 03:03:41.286362,0 days 00:01:03.568654,0.010493640897393408,187,26,5.786611673507525,6.535702833128542,COMPLETE
171,171,0.5989583333333334,2023-04-04 03:03:41.286756,2023-04-04 03:03:45.743730,0 days 00:00:04.456974,0.1053054378170391,180,24,6.3998452540174675,8.859610475372929,COMPLETE
172,172,0.5989583333333334,2023-04-04 03:03:45.744230,2023-04-04 03:03:49.674342,0 days 00:00:03.930112,0.11574662605350813,180,25,6.269387183533454,8.554365504507436,COMPLETE
173,173,0.5833333333333334,2023-04-04 03:03:49.674696,2023-04-04 03:03:56.433799,0 days 00:00:06.759103,0.07139631178154793,184,25,6.787745842181393,7.11694713581678,COMPLETE
174,174,0.234375,2023-04-04 03:03:56.434156,2023-04-04 03:03:58.230836,0 days 00:00:01.796680,0.40212390584975544,285,22,6.011104697985714,9.68297938998163,COMPLETE
175,175,0.6145833333333334,2023-04-04 03:03:58.231181,2023-04-04 03:04:01.693696,0 days 00:00:03.462515,0.13034427436385096,182,29,6.467684825071953,9.431395447338167,COMPLETE
176,176,0.578125,2023-04-04 03:04:01.694043,2023-04-04 03:04:05.120380,0 days 00:00:03.426337,0.13153057725701273,185,31,5.599057116973674,9.485501692407507,COMPLETE
177,177,0.578125,2023-04-04 03:04:05.120721,2023-04-04 03:04:07.648546,0 days 00:00:02.527825,0.17944240317970195,182,29,4.994142759564147,9.283321864386322,COMPLETE
178,178,0.5625,2023-04-04 03:04:07.648912,2023-04-04 03:04:10.795068,0 days 00:00:03.146156,0.15126029411125227,188,27,6.573813145459044,9.052078782254023,COMPLETE
179,179,0.5885416666666666,2023-04-04 03:04:10.795410,2023-04-04 03:04:19.856320,0 days 00:00:09.060910,0.05347334171430504,182,23,7.050964483224657,9.943744071452485,COMPLETE
180,180,0.3854166666666667,2023-04-04 03:04:19.856664,2023-04-04 03:04:20.898876,0 days 00:00:01.042212,0.5286478865870189,184,14,7.6901110610589205,9.73094307507518,COMPLETE
181,181,0.59375,2023-04-04 03:04:20.899212,2023-04-04 03:04:25.478273,0 days 00:00:04.579061,0.09929067160775722,180,26,6.378745445210953,8.861009083447506,COMPLETE
182,182,0.6145833333333334,2023-04-04 03:04:25.478619,2023-04-04 03:04:30.618978,0 days 00:00:05.140359,0.08661271326666052,180,32,6.1420551401058425,8.608630823991172,COMPLETE
183,183,0.5885416666666666,2023-04-04 03:04:30.619350,2023-04-04 03:04:36.377787,0 days 00:00:05.758437,0.07970381626908796,182,30,6.12143161600909,8.278972856651166,COMPLETE
184,184,0.5833333333333334,2023-04-04 03:04:36.378127,2023-04-04 03:04:39.922238,0 days 00:00:03.544111,0.12543033894875,185,33,5.841987347104931,8.609279100807937,COMPLETE
185,185,0.5833333333333334,2023-04-04 03:04:39.922593,2023-04-04 03:04:54.058828,0 days 00:00:14.136235,0.03263427648988558,180,32,6.910142932732683,9.432394307122419,COMPLETE
186,186,0.6041666666666666,2023-04-04 03:04:54.059212,2023-04-04 03:04:59.457964,0 days 00:00:05.398752,0.08463527618081315,183,31,6.176415618070764,7.9585409937290725,COMPLETE
187,187,0.5885416666666666,2023-04-04 03:04:59.458312,2023-04-04 03:05:07.604926,0 days 00:00:08.146614,0.05764862791646832,186,31,5.980285154601627,8.056288579269536,COMPLETE
188,188,0.5729166666666666,2023-04-04 03:05:07.605273,2023-04-04 03:05:10.442016,0 days 00:00:02.836743,0.15981826850939884,190,32,5.513398034697597,7.76482129078802,COMPLETE
189,189,0.5416666666666666,2023-04-04 03:05:10.442362,2023-04-04 03:05:12.062983,0 days 00:00:01.620621,0.2732776016158782,183,29,4.6712908870849175,8.429102652575422,COMPLETE
190,190,0.5989583333333334,2023-04-04 03:05:12.063320,2023-04-04 03:05:16.855317,0 days 00:00:04.791997,0.09055998264420215,184,35,5.30205994383379,7.8922410085161685,COMPLETE
191,191,0.6041666666666666,2023-04-04 03:05:16.855665,2023-04-04 03:05:22.515753,0 days 00:00:05.660088,0.07945328080277378,180,30,6.1541116176119965,8.698995096425092,COMPLETE
192,192,0.6041666666666666,2023-04-04 03:05:22.516106,2023-04-04 03:05:26.419696,0 days 00:00:03.903590,0.11368858978498814,180,30,6.189972831757425,8.660628452166181,COMPLETE
193,193,0.6197916666666666,2023-04-04 03:05:26.420045,2023-04-04 03:05:30.356407,0 days 00:00:03.936362,0.1118802747591225,180,30,6.09575912560529,8.68243862908756,COMPLETE
194,194,0.59375,2023-04-04 03:05:30.356754,2023-04-04 03:05:36.248279,0 days 00:00:05.891525,0.07773118407696032,182,31,6.1440820151862825,8.657449001709715,COMPLETE
195,195,0.59375,2023-04-04 03:05:36.248642,2023-04-04 03:05:40.003445,0 days 00:00:03.754803,0.11803507398204605,180,30,6.717223640898788,8.27987847183197,COMPLETE
196,196,0.5885416666666666,2023-04-04 03:05:40.003818,2023-04-04 03:05:49.622686,0 days 00:00:09.618868,0.048619437620715314,185,30,6.432468268107842,8.514154338844184,COMPLETE
197,197,0.5833333333333334,2023-04-04 03:05:49.623033,2023-04-04 03:05:54.148602,0 days 00:00:04.525569,0.09874876004725182,183,31,5.971015782623615,8.73150555082143,COMPLETE
198,198,0.578125,2023-04-04 03:05:54.148953,2023-04-04 03:06:01.147358,0 days 00:00:06.998405,0.06813495625647753,187,29,6.267559057975428,8.198691788128755,COMPLETE
199,199,0.59375,2023-04-04 03:06:01.147702,2023-04-04 03:06:04.485089,0 days 00:00:03.337387,0.1297326767857149,180,33,5.766431791879909,8.898522433081686,COMPLETE
